RUC_ID,Tipo_empresa,Grupo_Empresarial,Sector,N_locales,N_trabajadores,Crecimiento_Anual,Tamaño_Fact,Cliente
20509845167,PRIVADA,1,0,1,8,2.08%, 1 ,SI
20518726146,PRIVADA,1,Transportation & Logistics,1,297,0.47%, 2 ,NO
20516822202,PRIVADA,1,Transportation & Logistics,1,446,12.78%, 2 ,NO
20511977712,PRIVADA,1,Business Services,2,81,-7.58%, 2 ,NO
20145906254,PRIVADA,1,Education - National,1,529,-0.38%, 2 ,NO
20502324927,PRIVADA,1,Transportation & Logistics,1,400,-0.38%, 2 ,NO
20513441208,PRIVADA,1,Health Services,1,86,22.86%, 2 ,NO
20508783338,PRIVADA,1,0,1,34,0.01%, 1 ,NO
20416074161,PRIVADA,1,Transportation & Logistics,1,150,29.54%, 2 ,NO
20100055661,PRIVADA,1,Banking & Capital Markets,1,83,12.89%, 2 ,SI
20522591344,PRIVADA,1,Media & Entertainment,1,315,7.89%, 2 ,NO
20601882753,PRIVADA,1,Retail,1,0,43.69%, 1 ,NO
20330011930,PRIVADA,1,Technology,1,47,23.83%, 2 ,SI
20141189850,PRIVADA,1,Retail,288,2848,7.13%, 4 ,SI
20513546301,PRIVADA,1,Media & Entertainment,1,56,23.10%, 1 ,NO
20464993879,PRIVADA,1,Technology,1,230,10.20%, 1 ,NO
10012050017,PRIVADA,1,Engineering & Construction,7,12,7.89%, 2 ,NO
20525965725,PRIVADA,1,Engineering & Construction,2,63,38.70%, 2 ,NO
20109796841,PRIVADA,1,Hospitality & Leisure,1,65,12.07%, 2 ,NO
20269985900,PRIVADA,1,Power & Utilities,41,592,0.74%, 4 ,SI
20384505652,PRIVADA,1,Retail,1,214,-9.52%, 2 ,NO
20125986880,PRIVADA,1,Consumer,2,901,-0.38%, 2 ,NO
20545889685,PRIVADA,1,Retail,1,96,12.07%, 2 ,NO
20301405082,PRIVADA,1,Retail,1,94,0.47%, 2 ,NO
20100157315,PRIVADA,1,Retail,1,94,12.07%, 2 ,NO
20509516341,PRIVADA,1,Energy,1,14,39.34%, 2 ,NO
20514733962,PRIVADA,1,Asset & Wealth Management,1,17,24.94%, 1 ,SI
20114050025,PRIVADA,1,Consumer,1,166,0.47%, 2 ,NO
20101330258,PRIVADA,1,Engineering & Construction,1,157,39.25%, 2 ,NO
20100144337,PRIVADA,1,Asset & Wealth Management,2,14,5.10%, 1 ,NO
20101039910,PRIVADA,1,Health Services,1,249,17.13%, 4 ,SI
20501844986,PRIVADA,1,Power & Utilities,1,1,7.89%, 2 ,NO
20522890171,PRIVADA,1,Power & Utilities,1,27,30.50%, 1 ,SI
20520780832,PRIVADA,1,Retail,1,63,8.05%, 2 ,NO
20422548786,PRIVADA,1,Metals and Mining,1,176,14.46%, 2 ,NO
20106897914,PRIVADA,1,Telecommunications,64,2571,4.53%, 4 ,SI
20300166611,PRIVADA,1,Engineering & Construction,1,236,62.77%, 2 ,NO
20372399687,PRIVADA,1,Retail,1,14,12.07%, 2 ,NO
20431080002,PRIVADA,1,Health Services,2,616,7.89%, 2 ,NO
20502503180,PRIVADA,1,Consumer,1,93,0.47%, 2 ,NO
20251293181,PRIVADA,1,Manufacturing,26,407,1.26%, 4 ,SI
20384959416,PRIVADA,1,Banking & Capital Markets,1,6,12.07%, 2 ,SI
20131529181,PRIVADA,1,Manufacturing,6,114,8.05%, 2 ,NO
20471133770,PRIVADA,1,Manufacturing,1,65,39.34%, 2 ,NO
20256391202,PRIVADA,1,Power & Utilities,1,107,54.26%, 2 ,NO
20336448337,PRIVADA,1,Transportation & Logistics,1,390,7.89%, 2 ,NO
20510400233,PRIVADA,1,Retail,1,250,-4.19%, 1 ,SI
20538492028,PRIVADA,1,Transportation & Logistics,1,119,8.05%, 2 ,NO
20112273922,PRIVADA,1,Retail,4,3764,70.85%, 4 ,NO
20418650916,PRIVADA,1,Engineering & Construction,1,261,25.03%, 2 ,SI
20541246275,PRIVADA,1,Retail,1,68,15.30%, 1 ,NO
20393864967,PRIVADA,1,Retail,1,151,10.40%, 1 ,NO
20393854651,PRIVADA,1,Retail,1,118,41.91%, 1 ,NO
20330401991,PRIVADA,1,Banking & Capital Markets,82,2467,9.14%, 4 ,SI
20100128056,PRIVADA,1,Retail,71,9459,2.45%, 4 ,SI
20508565934,PRIVADA,1,Retail,58,11942,4.12%, 4 ,NO
20451775210,PRIVADA,1,Engineering & Construction,1,75,22.86%, 2 ,NO
20471786811,PRIVADA,1,0,1,137,1.70%, 1 ,NO
20455296812,PRIVADA,1,Metals and Mining,1,59,28.98%, 2 ,NO
20109980855,PRIVADA,1,Energy,1,122,8.05%, 2 ,NO
20415090316,PRIVADA,1,Pharma & Life Sciences ,1,82,7.94%, 1 ,SI
20100244471,PRIVADA,1,Chemicals,1,105,2.42%, 1 ,NO
20510452209,PRIVADA,1,Asset & Wealth Management,1,19,49.43%, 1 ,SI
20418463644,PRIVADA,1,Hospitality & Leisure,1,345,75.57%, 2 ,NO
20600989040,PRIVADA,1,Retail,1,0,107.29%, 2 ,NO
20100028698,PRIVADA,1,Retail,1,3372,18.06%, 4 ,SI
20427862331,PRIVADA,1,Chemicals,1,79,-0.38%, 2 ,NO
20518202406,PRIVADA,1,Engineering & Construction,1,50,25.03%, 2 ,NO
20101036813,PRIVADA,1,Banking & Capital Markets,113,1375,19.38%, 4 ,SI
20546747248,PRIVADA,1,Retail,1,111,8.05%, 2 ,NO
20110200201,PRIVADA,1,Chemicals,18,337,7.35%, 4 ,SI
20171036284,PRIVADA,1,Manufacturing,4,167,0.47%, 2 ,NO
20510367864,PRIVADA,1,Retail,1,60,-7.58%, 2 ,NO
20100521734,PRIVADA,1,Retail,1,147,12.78%, 2 ,NO
20519968445,PRIVADA,1,Energy,2,9,96.16%, 2 ,NO
20550144001,PRIVADA,1,Engineering & Construction,1,217,193.78%, 2 ,NO
20132051322,PRIVADA,1,Retail,1,106,10.40%, 1 ,NO
20600728688,PRIVADA,1,Consumer,1,145,7.89%, 2 ,NO
20519098017,PRIVADA,1,Metals and Mining,1,31,9.07%, 1 ,SI
20501901297,PRIVADA,1,Transportation & Logistics,1,8,-5.79%, 1 ,NO
20170072465,PRIVADA,1,Metals and Mining,1,4680,-1.48%, 4 ,SI
20507312277,PRIVADA,1,Power & Utilities,1,110,12.78%, 2 ,NO
20100309191,PRIVADA,1,Pharma & Life Sciences ,1,45,21.55%, 1 ,NO
20522731537,PRIVADA,1,Automotive,1,37,-5.28%, 1 ,NO
20538066860,PRIVADA,1,Banking & Capital Markets,1,150,38.70%, 2 ,NO
20333363900,PRIVADA,1,Power & Utilities,9,484,-0.31%, 4 ,SI
20503076382,PRIVADA,1,Retail,1,42,7.89%, 2 ,SI
20386688207,PRIVADA,1,Power & Utilities,1,23,8.83%, 1 ,SI
20402885549,PRIVADA,1,Metals and Mining,20,983,7.66%, 4 ,SI
20367336081,PRIVADA,1,Consumer,1,499,28.98%, 2 ,NO
20492400662,PRIVADA,1,Retail,1,65,0.47%, 2 ,NO
20514608041,PRIVADA,1,Metals and Mining,1,910,-9.73%, 4 ,NO
20106836451,PRIVADA,1,Retail,1,68,22.86%, 2 ,NO
20383045267,PRIVADA,1,Metals and Mining,26,1700,-6.24%, 4 ,SI
20429006300,PRIVADA,1,Engineering & Construction,1,263,30.86%, 2 ,NO
20524489300,PRIVADA,1,Metals and Mining,1,13,4.12%, 4 ,SI
20537250071,PRIVADA,1,Consumer,1,607,85.06%, 2 ,NO
20131835621,PRIVADA,1,Consumer,1,382,10.29%, 1 ,NO
20418453177,PRIVADA,1,"Forest, Paper & Packaging",23,1255,10.89%, 4 ,NO
20312372895,PRIVADA,1,Engineering & Construction,60,629,0.32%, 4 ,SI
20467539842,PRIVADA,1,Retail,34,443,2.50%, 4 ,NO
20100190797,PRIVADA,1,Consumer,87,2030,3.72%, 4 ,SI
20476633932,PRIVADA,1,Hospitality & Leisure,1,856,-9.52%, 2 ,NO
20517426726,PRIVADA,1,Technology,1,178,12.07%, 2 ,NO
20553861536,PRIVADA,1,Business Services,1,151,130.49%, 2 ,NO
20600109881,PRIVADA,1,Consumer,1,150,7.89%, 2 ,NO
20477533176,PRIVADA,1,Retail,1,129,-0.38%, 2 ,NO
20100063337,PRIVADA,1,Transportation & Logistics,1,170,6.75%, 1 ,NO
20600250737,PRIVADA,1,Retail,1,112,0.47%, 2 ,NO
20520673670,PRIVADA,1,Consumer,1,3,12.07%, 2 ,NO
20507828915,PRIVADA,1,Metals and Mining,10,366,-6.49%, 4 ,NO
20100238234,PRIVADA,1,Transportation & Logistics,1,368,12.78%, 2 ,NO
20506813191,PRIVADA,1,Retail,1,20,28.98%, 2 ,NO
20548699917,PRIVADA,1,Power & Utilities,1,0,129.36%, 2 ,NO
20519176263,PRIVADA,1,Manufacturing,1,431,85.06%, 2 ,SI
20565343697,CONSORCIO,1,Business Services,1,80,24.81%, 1 ,NO
20484002216,PRIVADA,1,Consumer,1,145,5.91%, 2 ,NO
20100349061,PRIVADA,1,Health Services,1,520,-0.38%, 2 ,NO
20504732950,PRIVADA,1,Retail,1,217,8.05%, 2 ,NO
20505773170,PRIVADA,1,Retail,1,176,22.57%, 2 ,NO
20499432021,PRIVADA,1,Power & Utilities,1,18,3.78%, 4 ,SI
20516261090,PRIVADA,1,Retail,1,210,-0.38%, 2 ,NO
20509897043,PRIVADA,1,Consumer,1,212,0.47%, 2 ,NO
20530015999,PRIVADA,1,Consumer,1,2,58.57%, 2 ,NO
20103626448,PRIVADA,1,Transportation & Logistics,1,294,22.86%, 2 ,NO
20310422755,PRIVADA,1,Consumer,1,687,0.47%, 2 ,NO
20100416949,PRIVADA,1,Retail,1,44,2.48%, 2 ,NO
20106910872,PRIVADA,1,Business Services,2,243,7.89%, 2 ,NO
20106498386,PRIVADA,1,Business Services,1,378,29.54%, 2 ,NO
20100166730,PRIVADA,1,Manufacturing,1,299,-0.38%, 2 ,NO
20520571320,PRIVADA,1,Retail,1,29,39.34%, 2 ,NO
20510274009,PRIVADA,1,0,1,59,51.33%, 1 ,SI
20548903034,PRIVADA,1,Engineering & Construction,1,0,67.04%, 1 ,SI
20556758990,PRIVADA,1,Engineering & Construction,1,24,144.01%, 2 ,NO
20298463165,PRIVADA,1,Retail,1,25,7.89%, 2 ,NO
20501457869,PRIVADA,1,Retail,1,400,7.89%, 2 ,NO
20100118506,PRIVADA,1,Energy,1,23,39.54%, 1 ,NO
20511246009,PRIVADA,1,Business Services,2,144,18.43%, 1 ,NO
20136165667,PRIVADA,1,Consumer,45,2127,4.31%, 4 ,SI
20103129061,PRIVADA,1,Retail,2,79,22.57%, 2 ,NO
20556928313,PRIVADA,1,Consumer,1,8,96.16%, 2 ,NO
20518000951,PRIVADA,1,Consumer,1,17,25.56%, 2 ,NO
20419387658,PRIVADA,1,Engineering & Construction,14,605,7.41%, 4 ,SI
20517705951,PRIVADA,1,Business Services,1,68,29.54%, 2 ,NO
20253881438,PRIVADA,1,Engineering & Construction,26,3521,59.21%, 4 ,SI
20131644524,PRIVADA,1,Engineering & Construction,15,589,6.91%, 4 ,NO
20192779333,PRIVADA,1,Metals and Mining,12,2941,-3.17%, 4 ,SI
20506717044,PRIVADA,1,Technology,1,59,22.86%, 2 ,NO
20100189942,PRIVADA,1,"Forest, Paper & Packaging",1,109,12.07%, 2 ,NO
20519458161,PRIVADA,1,Retail,1,39,23.83%, 2 ,NO
20419309932,PRIVADA,1,Retail,1,39,18.69%, 1 ,NO
20546090435,PRIVADA,1,Consumer,1,55,61.49%, 2 ,NO
20601542065,PRIVADA,1,Consumer,1,8,12.89%, 2 ,NO
20203866497,PUBLICA,1,Manufacturing,1,147,80.37%, 2 ,SI
20424295036,PRIVADA,1,Transportation & Logistics,1,464,39.25%, 2 ,SI
20601257280,PRIVADA,1,Business Services,1,650,22.86%, 2 ,NO
20510394918,PRIVADA,1,Transportation & Logistics,1,402,7.89%, 2 ,NO
20100004756,PRIVADA,1,0,1,120,9.53%, 1 ,NO
20100154308,PRIVADA,1,Consumer,413,6190,1.26%, 4 ,SI
20556450600,PRIVADA,1,Consumer,1,82,85.04%, 2 ,NO
20514636843,PRIVADA,1,Transportation & Logistics,1,92,39.34%, 2 ,NO
20543889424,PRIVADA,1,Retail,1,7,12.07%, 2 ,NO
20518759079,PRIVADA,1,Transportation & Logistics,3,22,15.19%, 2 ,NO
20513134615,PRIVADA,1,Manufacturing,1,137,7.31%, 1 ,NO
20600745841,CONSORCIO,1,Technology,1,274,-9.22%, 1 ,NO
20512436090,PRIVADA,1,Power & Utilities,1,7,7.89%, 2 ,NO
20538810682,PRIVADA,1,Power & Utilities,1,280,62.51%, 4 ,SI
20566491151,PRIVADA,1,Automotive,1,12,65.63%, 2 ,NO
20370146994,PRIVADA,1,Metals and Mining,34,1130,15.86%, 4 ,SI
20100192064,PRIVADA,1,Metals and Mining,50,184,2.68%, 4 ,NO
20492050742,PRIVADA,1,Retail,40,8,10.84%, 4 ,NO
20601509416,PRIVADA,1,Energy,1,0,682.34%, 4 ,NO
20506006024,PRIVADA,1,Automotive,34,835,-10.73%, 4 ,NO
20100105862,PRIVADA,1,Banking & Capital Markets,137,1687,6.14%, 4 ,SI
20259702411,PRIVADA,1,Banking & Capital Markets,31,1706,5.86%, 4 ,SI
20297939131,PRIVADA,1,Consumer,28,12847,18.13%, 4 ,NO
20100209641,PRIVADA,1,Banking & Capital Markets,35,3869,11.75%, 4 ,SI
20130200789,PUBLICA,1,Banking & Capital Markets,1,2897,16.53%, 4 ,NO
20100127912,PRIVADA,1,Retail,1,30,4.79%, 4 ,SI
20109565017,PRIVADA,1,Engineering & Construction,28,5275,4.29%, 4 ,NO
20113604248,PUBLICA,1,Banking & Capital Markets,184,3160,24.08%, 4 ,NO
20369155360,PRIVADA,1,Banking & Capital Markets,2,3429,22.13%, 4 ,NO
20383316473,CONSORCIO,1,Power & Utilities,1,1,20.41%, 4 ,NO
20255993225,PRIVADA,1,Banking & Capital Markets,203,2801,11.35%, 4 ,SI
20170040938,PRIVADA,1,Consumer,1,13205,7.45%, 4 ,SI
20502797230,PRIVADA,1,Automotive,18,496,-1.60%, 4 ,NO
20131257750,PUBLICA,1,Health Services,2,0,14.93%, 4 ,NO
20509514641,PRIVADA,1,Power & Utilities,1,93,0.52%, 4 ,NO
20600733967,PRIVADA,1,Chemicals,1,17,12.02%, 4 ,NO
20205467603,PRIVADA,1,Metals and Mining,5,670,-6.83%, 4 ,NO
20501577252,PRIVADA,1,Transportation & Logistics,1,466,1.16%, 4 ,SI
20331898008,PRIVADA,1,Power & Utilities,37,742,0.74%, 4 ,SI
20492092313,PRIVADA,1,Retail,1,1901,-5.57%, 4 ,SI
20555998822,PRIVADA,1,Chemicals,1,9,45.85%, 4 ,NO
20557987020,CONSORCIO,1,Engineering & Construction,1,236,16.20%, 4 ,NO
20557410008,PRIVADA,1,Transportation & Logistics,1,30,15.39%, 4 ,SI
20100164010,PRIVADA,1,Consumer,21,813,7.39%, 4 ,SI
20261677955,PRIVADA,1,Metals and Mining,8,645,-11.88%, 4 ,SI
20502351908,PRIVADA,1,Manufacturing,2,821,7.39%, 4 ,NO
20131016639,PRIVADA,1,Chemicals,27,388,7.46%, 4 ,SI
20196785044,PUBLICA,1,Energy,6,86,4.12%, 4 ,SI
20159473148,PRIVADA,1,Consumer,45,1570,10.89%, 4 ,SI
20100128218,PUBLICA,1,Energy,36,2536,9.43%, 4 ,SI
20513320753,PRIVADA,1,Energy,11,0,8.00%, 4 ,SI
20203058781,PRIVADA,1,Energy,14,455,97.90%, 4 ,SI
20505792042,PRIVADA,1,Metals and Mining,1,450,43.79%, 4 ,NO
20100142989,PRIVADA,1,Metals and Mining,2,1836,51.26%, 4 ,SI
20100176450,PRIVADA,1,Energy,116,518,6.67%, 4 ,SI
20344877158,PRIVADA,1,Automotive,40,516,10.56%, 4 ,SI
20100049181,PRIVADA,1,Retail,111,1556,8.23%, 4 ,SI
20259880603,PRIVADA,1,Energy,46,93,-1.10%, 4 ,NO
20337564373,PRIVADA,1,Retail,47,8339,8.65%, 4 ,SI
20543254798,PRIVADA,1,Telecommunications,1,1679,10.07%, 4 ,SI
20513808519,PRIVADA,1,Banking & Capital Markets,1,12,901.72%, 4 ,NO
20503758114,PRIVADA,1,Power & Utilities,8,394,21.15%, 4 ,SI
20212331377,PRIVADA,1,Retail,19,14,10.06%, 4 ,NO
20108983583,PRIVADA,1,Retail,9,320,5.86%, 4 ,NO
20103795631,PUBLICA,1,Power & Utilities,1,396,-1.10%, 4 ,NO
20454073143,PRIVADA,1,Insurance,28,573,21.33%, 4 ,SI
20263322496,PRIVADA,1,Consumer,89,2712,-5.57%, 4 ,SI
20524476828,PRIVADA,1,Telecommunications,1,44,460.84%, 4 ,NO
20504645046,PRIVADA,1,Power & Utilities,34,377,7.35%, 4 ,NO
20100152356,PUBLICA,1,Power & Utilities,8,2474,1.26%, 4 ,NO
20100147514,PRIVADA,1,Metals and Mining,12,5410,-1.48%, 4 ,SI
20523361555,PRIVADA,1,Telecommunications,1,0,244.36%, 4 ,NO
20100070031,PRIVADA,1,Automotive,2,358,-2.45%, 4 ,NO
20100030838,PRIVADA,1,Retail,1,881,7.99%, 4 ,SI
20221084684,PRIVADA,1,Consumer,99,2884,12.55%, 4 ,NO
20100210909,PRIVADA,1,Insurance,31,843,11.90%, 4 ,SI
20418896915,PRIVADA,1,Insurance,30,1855,4.57%, 4 ,NO
20259829594,PRIVADA,1,Energy,11,661,-2.63%, 4 ,SI
20555286831,PRIVADA,1,Chemicals,1,15,20.31%, 4 ,SI
20300263578,PRIVADA,1,Retail,11,153,4.53%, 4 ,SI
20100132592,PRIVADA,1,Automotive,5,148,1.26%, 4 ,SI
20100085225,PRIVADA,1,Retail,44,1978,0.29%, 4 ,NO
20553167672,PRIVADA,1,Energy,1,169,15.30%, 4 ,NO
20507646728,PRIVADA,1,Retail,5,187,3.66%, 4 ,SI
20202380621,PRIVADA,1,Insurance,43,1774,9.14%, 4 ,SI
20100277485,PRIVADA,1,Metals and Mining,5,68,29.49%, 4 ,NO
20375755344,PRIVADA,1,Retail,43,129,-11.05%, 4 ,SI
20266352337,PRIVADA,1,"Forest, Paper & Packaging",1,1127,10.82%, 4 ,NO
20100103657,PRIVADA,1,Transportation & Logistics,16,0,10.34%, 4 ,NO
20506035121,PRIVADA,1,Media & Entertainment,1,1359,34.60%, 4 ,NO
20545026725,PRIVADA,1,Engineering & Construction,1,405,-13.67%, 4 ,SI
20565643496,PRIVADA,1,Energy,1,154,595.56%, 4 ,NO
20506421781,PRIVADA,1,Consumer,76,3911,9.78%, 4 ,NO
20100035121,PRIVADA,1,Consumer,32,3233,3.88%, 4 ,NO
20100150736,PRIVADA,1,Transportation & Logistics,39,293,7.39%, 4 ,NO
20257364357,PRIVADA,1,Consumer,36,131,7.46%, 4 ,NO
20100052050,PRIVADA,1,Retail,27,679,-4.04%, 4 ,NO
20503258901,PRIVADA,1,Automotive,3,0,-4.97%, 4 ,NO
20347100316,PRIVADA,1,Retail,31,762,-2.64%, 4 ,SI
20517187551,PRIVADA,1,Metals and Mining,12,553,32.66%, 4 ,NO
20100103223,PRIVADA,1,Metals and Mining,3,372,3.73%, 4 ,SI
20254507874,PRIVADA,1,Retail,10,226,19.14%, 4 ,NO
20114839176,PUBLICA,1,Banking & Capital Markets,37,2024,18.77%, 4 ,NO
20100087198,PRIVADA,1,Engineering & Construction,21,126,8.05%, 4 ,SI
20100053455,PRIVADA,1,Banking & Capital Markets,306,6815,0.94%, 4 ,SI
20522291201,PRIVADA,1,Banking & Capital Markets,1,1640,19.63%, 4 ,SI
20504126367,PRIVADA,1,Energy,1,18,12.07%, 2 ,NO
20331066703,PRIVADA,1,Retail,400,11388,90.41%, 4 ,SI
20492946541,PRIVADA,1,Retail,1,111,-31.71%, 1 ,SI
20600414276,PRIVADA,1,Retail,1,174,5.50%, 1 ,NO
20536557858,PRIVADA,1,Retail,1,3901,6.91%, 4 ,SI
20602176534,PRIVADA,1,Business Services,1,0,-0.53%, 2 ,NO
20513320915,PRIVADA,1,Manufacturing,17,949,19.95%, 4 ,NO
20547141068,PRIVADA,1,Pharma & Life Sciences ,1,21,35.48%, 1 ,NO
20473938929,PRIVADA,1,Metals and Mining,5,111,12.07%, 2 ,NO
20493020618,PRIVADA,1,Retail,21,3511,7.89%, 4 ,NO
20100070970,PRIVADA,1,Retail,138,16014,-17.34%, 4 ,SI
20522093743,PRIVADA,1,Business Services,1,61,12.89%, 2 ,SI
20556319058,PRIVADA,1,Retail,1,47,24.81%, 1 ,SI
20420039728,PRIVADA,1,Consumer,1,274,7.89%, 2 ,NO
20555435348,PRIVADA,1,Retail,1,31,42.05%, 1 ,NO
20510927754,PRIVADA,1,Transportation & Logistics,1,47,28.98%, 2 ,NO
20502853750,PRIVADA,1,Retail,1,45,38.70%, 2 ,SI
20251011461,PRIVADA,1,Health Services,1,272,22.57%, 2 ,NO
20136096592,PRIVADA,1,Health Services,1,289,12.07%, 2 ,NO
20100029406,PRIVADA,1,Manufacturing,1,185,7.89%, 2 ,NO
20377294778,PRIVADA,1,Retail,1,52,-11.70%, 1 ,NO
20132712086,PRIVADA,1,Consumer,9,1533,12.89%, 2 ,NO
20437544248,PRIVADA,1,Banking & Capital Markets,1,388,12.07%, 2 ,NO
20100284937,PRIVADA,1,Pharma & Life Sciences ,2,175,12.07%, 2 ,NO
20503382742,PRIVADA,1,Retail,1,101,2.48%, 2 ,NO
20100069963,PRIVADA,1,Manufacturing,1,113,15.19%, 2 ,NO
20513155965,PRIVADA,1,Asset & Wealth Management,1,10,5.96%, 1 ,SI
20513530481,PRIVADA,1,Engineering & Construction,1,132,14.46%, 2 ,SI
20536231235,PRIVADA,1,Retail,1,8,-12.37%, 1 ,SI
20372227045,PRIVADA,1,Consumer,1,26,16.07%, 1 ,NO
20546892175,PRIVADA,1,Banking & Capital Markets,1,51,30.86%, 2 ,NO
20161946037,PRIVADA,1,Retail,1,56,8.67%, 1 ,NO
20100359708,PRIVADA,1,Automotive,2,219,-0.38%, 2 ,SI
20477867970,PRIVADA,1,Transportation & Logistics,1,63,7.94%, 1 ,SI
20458605662,PUBLICA,1,"Central, National, Federal Government",1,102,-9.52%, 2 ,NO
20601978572,PRIVADA,1,Insurance,1,0,121.12%, 2 ,SI
20491932202,PRIVADA,1,Education - National,1,1090,8.05%, 2 ,NO
20294845896,PRIVADA,1,Engineering & Construction,1,52,30.86%, 2 ,NO
20100128994,PRIVADA,1,Power & Utilities,1,80,8.05%, 2 ,NO
20306838386,PRIVADA,1,Media & Entertainment,1,359,-0.38%, 2 ,NO
20524577853,PRIVADA,1,Transportation & Logistics,1,29,2.42%, 1 ,SI
20132367800,PRIVADA,1,Metals and Mining,6,390,21.97%, 4 ,NO
20512574212,PRIVADA,1,Business Services,1,853,12.78%, 2 ,NO
20380336384,PRIVADA,1,Consumer,22,1140,-0.62%, 4 ,NO
20306713923,PRIVADA,1,Media & Entertainment,1,678,7.89%, 2 ,SI
20386303003,PRIVADA,1,Hospitality & Leisure,1,144,3.78%, 1 ,NO
20508669802,PRIVADA,1,Business Services,3,260,0.47%, 2 ,NO
20503458234,PRIVADA,1,Retail,1,166,8.05%, 2 ,SI
20302241598,PRIVADA,1,Retail,53,1447,11.74%, 4 ,SI
20256211310,PRIVADA,1,Automotive,20,565,9.59%, 4 ,SI
20506285314,PRIVADA,1,Metals and Mining,7,737,8.26%, 4 ,SI
20553475067,CONSORCIO,1,Engineering & Construction,1,30,90.44%, 1 ,NO
20428901208,PRIVADA,1,Chemicals,1,11,5.06%, 4 ,SI
20136150473,CONSORCIO,1,Metals and Mining,8,435,-14.13%, 4 ,NO
20160600382,PRIVADA,1,Media & Entertainment,1,84,31.21%, 2 ,SI
20513004592,PRIVADA,1,Asset & Wealth Management,1,6,213.53%, 2 ,SI
20450384322,PRIVADA,1,Automotive,1,102,1.11%, 2 ,NO
20492858766,PRIVADA,1,Retail,1,654,-6.74%, 2 ,NO
20107099892,PRIVADA,1,Business Services,1,151,52.06%, 2 ,NO
20101312519,PRIVADA,1,0,1,40,21.55%, 1 ,NO
20548977585,PRIVADA,1,Chemicals,1,37,113.24%, 2 ,NO
20390247487,PRIVADA,1,Consumer,1,746,-19.00%, 1 ,NO
20557108646,PRIVADA,1,Business Services,1,53,25.30%, 1 ,SI
20123487541,PRIVADA,1,Consumer,2,323,20.94%, 2 ,NO
20342062521,PRIVADA,1,Media & Entertainment,1,694,4.86%, 2 ,SI
20100066867,PRIVADA,1,Business Services,1,54,14.53%, 2 ,SI
20601311331,PRIVADA,1,Engineering & Construction,1,5,-8.41%, 2 ,NO
20512817999,PRIVADA,1,Engineering & Construction,1,8,9.53%, 1 ,NO
20518380762,PRIVADA,1,Business Services,1,46,14.53%, 2 ,NO
20101002242,PRIVADA,1,Education - National,1,324,14.53%, 2 ,NO
20602276491,PRIVADA,1,Telecommunications,1,0,158.21%, 2 ,SI
20261898706,PRIVADA,1,Technology,1,46,-30.46%, 2 ,NO
20489290449,PRIVADA,1,0,1,39,7.77%, 1 ,NO
20502630378,PRIVADA,1,0,1,53,-5.75%, 1 ,NO
20338974991,PRIVADA,1,Media & Entertainment,1,35,22.06%, 1 ,SI
20304177552,PRIVADA,1,Energy,11,517,4.53%, 4 ,NO
20510889135,PRIVADA,1,Energy,1,0,-7.47%, 4 ,NO
20484204439,PRIVADA,1,Retail,1,183,20.54%, 2 ,NO
20503801575,PRIVADA,1,Manufacturing,2,106,69.06%, 2 ,NO
20600163346,PRIVADA,1,Banking & Capital Markets,1,28,60.70%, 1 ,SI
20514431109,PRIVADA,1,Business Services,1,261,21.07%, 1 ,NO
20514431281,PRIVADA,1,Retail,1,80,56.89%, 1 ,NO
20369872274,PRIVADA,1,Retail,1,283,4.85%, 2 ,NO
20104102744,PRIVADA,1,Engineering & Construction,1,80,14.53%, 2 ,NO
20480385579,PRIVADA,1,Consumer,1,59,1.11%, 2 ,NO
20146809341,PRIVADA,1,Banking & Capital Markets,3,201,4.85%, 2 ,NO
20547839901,PRIVADA,1,Transportation & Logistics,1,12,1.11%, 2 ,NO
20100067596,PRIVADA,1,Engineering & Construction,2,262,4.85%, 2 ,NO
20132108294,PRIVADA,1,Automotive,2,208,4.85%, 2 ,NO
20511108200,PRIVADA,1,Manufacturing,1,95,14.53%, 2 ,NO
20525538576,PRIVADA,1,Power & Utilities,2,18,22.16%, 1 ,NO
20127765279,PRIVADA,1,Energy,1,2711,8.27%, 4 ,NO
20110598646,PRIVADA,1,Consumer,4,172,6.18%, 2 ,NO
20509422444,PRIVADA,1,Retail,1,102,20.94%, 2 ,NO
20466477771,PRIVADA,1,Engineering & Construction,1,166,68.14%, 2 ,NO
20417378911,PRIVADA,1,Consumer,19,675,8.08%, 4 ,SI
20134676508,PRIVADA,1,Engineering & Construction,1,148,14.82%, 2 ,NO
20493645804,PRIVADA,1,Consumer,1,4,-21.43%, 1 ,NO
20433226641,PRIVADA,1,Transportation & Logistics,1,323,20.94%, 2 ,NO
20511283389,PRIVADA,1,Energy,1,85,4.85%, 2 ,NO
20100170842,PRIVADA,1,Consumer,1,158,1.11%, 2 ,NO
20395981839,PRIVADA,1,Manufacturing,2,13,29.62%, 2 ,NO
20101395031,PRIVADA,1,Transportation & Logistics,31,1918,2.50%, 4 ,SI
20160267861,PRIVADA,1,Business Services,1,1403,15.84%, 2 ,NO
20555271566,PRIVADA,1,Consumer,1,270,8.26%, 4 ,NO
20100055237,PRIVADA,1,Consumer,185,3115,4.12%, 4 ,SI
20357499691,PRIVADA,1,Engineering & Construction,1,57,109.88%, 2 ,NO
20259033072,PRIVADA,1,Energy,4,422,2.45%, 4 ,SI
